Timestamp,Site ID,Title,Link,Details
2026-06-30T12:27:16.995301,kpsc_notifications,Mortuary Technician Grade II (SR for ST only) - Medical Education (Cat.No.59/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-59-26.pdf,"post_name: Mortuary Technician Grade II; category_number: 059 /2026; department: Medical Education; qualification: a) A pass in PDC in Science of a recognised University/Board or its equivalent qualification. b) A pass in MLT (Medical Lab Technology) conducted in the Medical Colleges in Kerala/ equivalent qualification. Note:- 1) Rule 10 (a) (ii) of Part II of KS & SSR is applicable. 2) In addition to the qualifications prescribed in the notification, the qualifications recognized by Executive Orders or Standing Orders of Government as equivalent to a qualification specified for the post, in the Special Rules or found acceptable by the Commission in cases where acceptance of equivalent qualification is provided for in the rules and such of those qualifications which pre-suppose the acquisition of the lower qualification prescribed for the post, shall also be sufficient for the post. The copy of the Government Orders declaring equivalent / higher qualifications shall be produced as and when required by the Commission.; pay_scale: `31,100 – 66,800/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-59-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-06-30T12:27:22.065170,kpsc_notifications,Pharmacist Grade II (SR for ST only) - Health Services (Cat.No.60/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-60-26.pdf,"post_name: Pharmacist Grade II (Special Recruitment for ST only); category_number: 060 /2026; department: Health Services; qualification: - (i) Pre-Degree/Plus Two/VHSE. (ii) Diploma in Pharmacy (D.Pharm). (iii) Registration with the Kerala State Pharmacy Council. EQUIVALENT/HIGHER QUALIFICATIONS Note: Rule 10(a)(ii) of Part II of KS & SSR is applicable. (i) “In addition to the qualifications prescribed in the notification, the qualifications recognized by executive orders or standing orders of Government as equivalent to the qualification specified for the post, in the Special Rules or found acceptable by the commission in cases where acceptance of equivalent qualifications is provided for in the rules and such of those qualifications which pre- suppose the acquisition of the lower qualification prescribed for the post, shall also be sufficient for the post. The copy of the Government orders declaring equivalent/higher qualifications shall be produced as and when required by the Commission”. (ii) Candidates must possess valid registration certificate issued from Kerala Pharmacy council throughout all stages of the selection.; age_limit: 18-45. Only candidates born between 02.01.1981 and 01.01.2008 (both dates included) are eligible to apply for this post. Note :- In the absence of qualified candidates within the age limit the upper age limit shall be relaxed upto 50 years. But in no case the maximum age limit shall exceed 50 (fifty) years.; pay_scale: ₹ 35,600 - 75,400/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-60-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-06-30T12:27:27.313119,kpsc_notifications,Clerk-Typist (SR for SC/ST) - Various (Cat.No.61/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-61-26.pdf,"post_name: Clerk-Typist (Special Recruitment for SC/ST); category_number: 061 /2026; department: Various; qualification: - (1) A pass in SSLC or its equivalent. (2) Lower Grade Certificate in Typewriting Malayalam (KGTE) or its equivalent. (3) Lower Grade Certificate in Typewriting English (KGTE) and Computer Word Processing or its equivalent. Note : Those who have passed the KGTE Typewriting before January 2002, should possess separate certificate in Computer Word Processing or its equivalent at the time of application. Note: Rule 10(a)(ii) of Part II of KS & SSR is applicable. (a) In addition to the qualifications prescribed in the notification, the qualifications recognized by executive orders or standing orders of Government as equivalent to a qualification specified for the post, in the Special Rules or found acceptable by the Commission in cases where acceptance of equivalent qualifications is provided for in the rules and such of those qualifications which pre-suppose the acquisition of the lower qualification prescribed for the post, shall also be sufficient for the post. The copy of the Government orders declaring equivalent/higher qualifications shall be produced as and when required by the Commission. (b) Certificates in Computer Word Processing issued by Central, State Government Departments/Agencies/Societies/Universities after successfully completing course of study not less than 3 months duration are considered as equivalent to KGTE Computer Word Processing. The details of the qualification which had already been decided to be accepted as equivalent to Computer Word Processing in accordance with the above conditions have been made available in the official website of Kerala Public Service Commission as well as in the PSC Bulletin. As regards the other qualifications claimed as equivalent to Computer Word Processing, the acceptability will be decided after detailed examination of the same. The candidates who claim such qualifications shall submit sufficient documents to prove that the qualifications agree with the above conditions, at the time of production of other documents proving qualifications. (c) Malayalam Typewriting lower is not compulsory for the Ex-Servicemen who have completed normal tenure of service for applying to the post of Typist in the Government Service. But if they are selected the above qualification should be acquired before completing probation. (d) Service as Clerk/Writer in the defence forces for not less than 15 years will be deemed as sufficient qualification for the post. If selected, they have to pass Malayalam Typewriting (Lower) qualification before completing probation. (e) Ex-servicemen with service as Clerk (General duties), Clerk (Staff duties), Clerk (A.O.C) and Personal Assistants in the Army, Writers in the Navy and Clerks (General duties) in the Air Force, who were under the Category “Class I” or those who possess 15 years service in the Clerical cadre in the Defence Forces will be treated as eligible to apply for this post. (G.O(P) 143/77/GAD dated 18.05.1977, G.O(P) No. 35/79/GAD dated 06.01.1979, G.O. (P) No.143/86/GAD dated 30/04/1986). If selected, they have to pass Malayalam Typewriting (Lower) qualification before completing probation. The service period of 15 years which makes one qualified for the post, will not be considered for the award of weightage marks. (f) Subject to the conditions laid down in GO(P) No.139/77/GAD dated 11/05/1977, linguistic minority candidates whose first language for SSLC Examination is a language other than Malayalam, may apply to this post even if they do not possess Malayalam Typewriting (Lower) qualification. If selected, they have to acquire Malayalam Typewriting (Lower) qualification before completing probation. (g) Certificates obtained from Government alone will be accepted as proof of Typewriting qualification. Certificates obtained from the Typewriting Institutes will not be accepted.; age_limit: 18-45. Only Candidates born between 02.01.1981 and 01.01.2008 (both dates included) are eligible to apply for this post. Note :- In the absence of qualified candidates within the age limit the upper age limit shall be relaxed upto 50 years. But in no case the maximum age limit shall exceed 50 (fifty) years.; pay_scale: ₹ 26,500-60,700/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-61-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-06-30T12:27:32.950777,kpsc_notifications,Assistant Professor in Statistics (VI NCA-SC) - Kerala Collegiate Education (Cat.No.62/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-62-26.pdf,post_name: Assistant Professor in Statistics; category_number: 062 /2026; department: Kerala Collegiate Education; qualification: 1. Masters Degree in the subject concerned with not less than 50 % marks or its equivalent and good academic record; age_limit: 22- 50. Only candidates born between 02.01.1976 and 01.01.2004 (both dates included) are eligible to apply for this post.; pay_scale: U G C scale; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-62-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026
2026-06-30T12:27:38.953006,kpsc_notifications,MEDICAL OFFICER (VISHA) (II NCA-HN) - Indian Systems of Medicine (Cat.No.63/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-63-26.pdf,"post_name: MEDICAL OFFICER (VISHA); category_number: 063 /2026; department: Indian Systems of Medicine; qualification: 1) 1. M.D(Ayurveda) Visha/Agadathantra awarded by a recognized University. 2) “A” Class registration in the Travancore-Cochin Medical Council Note :- 1. Rule 10 a (ii) of part II of KS&SSR is applicable.; age_limit: 19 - 48. (Only candidates born between 02.01.1978 and 01.01.2007 (both dates included) are eligible to apply for this post. (Including the age relaxation in Para 2 of General Conditions except Para 2 (i); pay_scale: ` 55,200-1,15,300+2,700/- Spl. Pay; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-63-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-06-30T12:27:44.894520,kpsc_notifications,Police Constable Driver/Woman Police Constable Driver (I NCA-SCCC) - Kerala Police (Cat.No.64/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-64-26.pdf,"post_name: Police Constable Driver/Woman Police Constable Driver; category_number: 064 /2026; department: Kerala Police; qualification: Pass in Higher Secondary Education Examination (Plus Two) or its equivalent. Note: (i) Rule 10 (a) (ii) of Part II of the KS&SSR is applicable. (ii) In addition to the qualification specified in the Notification, the qualification declared by Government through executive orders or standing orders, as equivalent to the prescribed educational qualification and the higher qualifications of the notified and prescribed basic qualifications shall be accepted. The Government Order regarding the equivalent qualification/higher qualification shall be produced as and when called for by the Commission. (2) Technical Qualifications: (I) Must Possess current valid Driving Licence for Motor Cycle with Gear, Light Motor Vehicles, Heavy Passenger Vehicles and Heavy Goods Vehicles with Driver's Badge. (II) Proficiency in driving Light Motor Vehicles/Heavy Passenger Vehicles/Heavy Goods Vehicles, which is to be proved in a practical test conducted by Kerala Public Service Commission during the course of selection. Note :- Candidates should possess current valid Motor Driving License with badge throughout in all the stages of selection process as on the last date of receipt of application/OMR Test/Physical Efficiency Test/Practical Test etc. (3) Physical Qualifications: All candidates must be physically fit and possess the following minimum physical standards:- (a) Height : Must not be less than 168 cm and 157 cm for male and female candidates respectively. (b) Chest : Must not be less than 81 cm round the chest with a minimum expansion of 5 cm. (For male candidates only) Note: Must have sound health and Must be free from apparent physical defects like knock knee, flat foot, varicose veins, bow legs, deformed limbs, defective speech and hearing. (c) Eye sight: Candidates must possess the visual standards specified below without glasses: Vision Right eye Left eye Distant Vision 6/6 Snellen 6/6 Snellen Near Vision 0.5 Snellen 0.5 Snellen Note: (I) Each eye must have a full field of vision. (II) Color Blindness, Night Blindness, Squint or any morbid condition of the eyes or lids of either eye shall be deemed to be a disqualification. (III) All Candidates should produce, a Medical Certificate in Original in the form prescribed here under, certifying to their Physical fitness and Eye sight without glasses at the time of Physical Efficiency Test/Practical Test. The Medical Certificate has two parts. Part A should be obtained from an Ophthalmologist in Government service and Part B should be obtained from a Medical Officer under the Government not below the Rank of an Assistant Surgeon / Junior Consultant. This medical certificate shall be uploaded in the profile of the candidates and original shall be produced at the time of certificate verification. FORM OF MEDICAL CERTIFICATE PART A- STANDARD OF VISION (To be filled by an Ophthalmologist in Government Service); pay_scale: `.31,100 - 66,800/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-64-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-06-30T12:27:54.339180,kpsc_notifications,Assistant - PART-II (SOCIETY CATEGORY) (IV NCA-ST) - KSCARDB Limited (KSCARD Bank) (Cat.No.65/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-65-26.pdf,"post_name: Assistant; category_number: 065 /2026; qualification: 1 Must have 3 years regular service in any cadre in the Member Societies affiliated to the Kerala State Co-operative Agricultural and Rural Development Bank Limited. Candidates selected under this Category should be in service of the Member Society not only on the date of application but also on the date of appointment to the new post. 2 Graduation from a recognized University with JDC/HDC. OR B.com with Co-operation OR B.Sc (Co-operation and Banking) from Kerala Agricultural University EQUIVALENT/HIGHER QUALIFICATION Note:- 1) Rule 10 (a) (ii) of Part II of KS&SSR is applicable. The requirement that the employees should be in service of the Society on the date of 2) appointments will not be applicable to those who were recruited through Kerala Public Service Commission to a post in the Kerala State Co-operative Agricultural and Rural Development Bank Limited received for employees of the affiliated Co-operative Societies provided they are continuing in service in that post. In addition to the qualification prescribed in the notification , the qualifications recognized by 3) executive orders or standing orders of Government as equivalent to a qualification specified for the post, and such of those qualifications which pre-suppose the acquisition of the lower qualification prescribed for the post, shall also be sufficient for the post. The copy of the Government orders declaring equivalent/higher qualifications shall be produced as and when required by the commission. The eligible employees of Member Societies affiliated to Kerala State Co- 4) operative Agricultural and Rural Development Bank Limited who apply for the above post should obtain the Service Certificate from the Assistant Registrar (General) showing the details of service of the applicant, which render them eligible to apply for the post and shall be produced when required by the Commission. The Service Certificate should be uploaded at the time of submitting application. Otherwise the application will not be accepted. The Service Certificate should contain the following details. SERVICE CERTIFICATE; pay_scale: ₹ 16,580 – 55,005 /-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-65-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-06-30T12:28:02.267252,kpsc_notifications,Electrician (III NCA-SC) - Kerala State Film Development Corporation Ltd. (Cat.No.66/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-66-26.pdf,"post_name: Electrician; category_number: 066 /2026; age_limit: 18-45 Only Candidates belonging to Scheduled Caste born between 02.01.1981 and 01.01.2008 (both dates included) are eligible to apply for this post. (including relaxation as per para 2 (i) of the General Conditions). In no case the maximum upper age limit shall exceed 50 (fifty) years.; pay_scale: ₹ 19,000-43,600/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/noti-66-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-06-30T12:28:08.163315,kpsc_notifications,Cine Assistant (IV NCA-LC/AI) - Kerala State Film Development Corporation Limited. (Cat.No.67/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/NotI-%2067-26.pdf,"post_name: Cine Assistant; category_number: 067 /2026; age_limit: 18-43 Only candidates belonging to LC/AI community born between; pay_scale: ₹ 18,000-41,500/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/NotI-%2067-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-06-30T12:28:15.271523,kpsc_notifications,Police Constable (Trainee) (Armed Police Battalion) (NCA) - Kerala Police (Cat.No.68&69/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/Noti-68%20%2669-26.pdf,"post_name: Police Constable (Trainee) (Armed Police; category_number: 068 /2026 & CATEGORY NO: 069 /2026; department: Kerala Police; qualification: (i) Height : A minimum of 168 cm. (ii) Chest : A minimum of 81 cm and with a minimum expansion of 5 cm. (iii) Eye Sight: Must be certified to possess the visual standards specified below without glasses. Vision Right Eye Left Eye (a) Distant Vision 6/6 Snellen 6/6 Snellen (b) Near Vision 0.5 Snellen 0.5 Snellen Note:- (i) Each eye must have a full field of vision. (ii) Colour blindness, squint or any morbid conditions of the eye or lids of either eye will be deemed to be a disqualification. (iii) Must be free from apparent physical defects like knock-knee, flat foot, Varicose veins, bow legs, deformed limbs, irregular and protruding teeth, defective speech and hearing. (c) Must qualify in any five events out of eight events specified below of the National Physical Efficiency, One Star Standard Test. Sl.No. Events One Star Standards; age_limit: 18 – 33 Candidates born between 02.01.1993 and 01.01.2008 (both dates included) are eligible to apply for this post.; pay_scale: `31,100-66,800/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/Noti-68%20%2669-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-06-30T12:28:21.762011,kpsc_notifications,Pharmacist Grade-II (Ayurveda) (X NCA-SCCC) - Indian Systems of Medicine (Cat.No.70/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/Noti-70-26.pdf,"post_name: Pharmacist Grade-II (Ayurveda); category_number: 070 /2026; department: Indian Systems of Medicine; qualification: - i) S.S.L.C or equivalent qualification ii) Certificate in Ayurveda Pharmacist course recognised by the Government of Kerala. Note :- 1. KS&SSR Part II Rule 10 (a) (ii) is applicable for selection to this post.; pay_scale: ` 27,900 – 63,700/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/Noti-70-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-06-30T12:28:27.961949,kpsc_notifications,Pharmacist Grade II (Ayurveda) (II NCA-ST) - : Indian Systems of Medicine (Cat.No.71/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/Noti-71-26.pdf,"post_name: Pharmacist Grade II (Ayurveda); category_number: 071 /2026; department: Indian Systems of Medicine; qualification: - (1) S.S.L.C or its equivalent. (2) Certificate in Ayurveda Pharmacist course recognized by the Government of Kerala Note: (i) Rule 10 (a) (ii) of KS&SSR Part II is applicable for selection to this post. (ii) In addition to the qualifications prescribed in the notification, the qualifications recognized by executive orders or standing orders of Government as equivalent to a qualification specified for a post, in the Special Rules or found acceptable by the Commission in cases where acceptance of equivalent qualifications is provided for in the rules and such of those qualifications which pre- suppose the acquisition of the lower qualification prescribed for the post, shall also be sufficient for the post. The copy of the Government orders declaring equivalent/higher qualifications shall be produced as and when required by the Commission.; age_limit: 18-45 ie, Candidates belonging to Scheduled Tribe, candidates born between; pay_scale: ₹ 27,900 – 63,700/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/Noti-71-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-06-30T12:28:33.253746,kpsc_notifications,Pharmacist Grade-II (Ayurveda) (VIII NCA-SCCC) - Indian Systems of Medicine (Cat.No.72/2026),http://www.keralapsc.gov.in/sites/default/files/2026-06/Noti-72-26.pdf,"post_name: Pharmacist Grade-II (Ayurveda); category_number: 072 /2026; department: Indian Systems of Medicine; qualification: - i) S.S.L.C or equivalent qualification ii) Certificate in Ayurveda Pharmacist course recognised by the Government of Kerala. Note :- 1. KS&SSR Part II Rule 10 (a) (ii) is applicable for selection to this post.; pay_scale: ` 27,900 - 63,700/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-06/Noti-72-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-07-01T12:12:36.129410,kpsc_notifications,Fitter (By Transfer) - Kerala Water Authority (Cat.No.52/2026),http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-52-26.pdf,"post_name: Fitter (By Transfer); category_number: 052 /2026; pay_scale: ` 25,800-59,300/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-52-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-07-01T12:12:42.880203,kpsc_notifications,Confidential assistant (Direct Recruitment) - Kerala Live Stock Development Board Ltd. (Cat.No.54/2026),http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-54-26.pdf,"post_name: Confidential assistant (Direct Recruitment); category_number: 054 /2026; age_limit: 18-40 Only candidates born between 02.01.1986 and 01.01.2008 (both dates included) are eligible to apply for this post. Other Backward Communities and SC/ST candidates are eligible for usual age relaxation. In no case the maximum upper age limit shall exceed 50 (fifty) years.; pay_scale: ₹ 20,000-45,800/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-54-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-07-01T12:12:49.326386,kpsc_notifications,Confidential Assistant (By Transfer) - Kerala Live Stock Development Board Ltd. (Cat.No.55/2026),http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-55-26-corrected.pdf,"post_name: Confidential Assistant (By Transfer); category_number: 055 /2026; qualification: 1. B.A/B.Sc./B.Com. Degree of a recognized university or its equivalent qualification. (for those per- sons who were appointed prior to 02.09.1991, SSLC will be sufficient); age_limit: 18-50. Only candidates born between 02.01.1976 and 01.01.2008 (both dates included) are eligible to apply for this post. In no case the maximum upper age limit shall exceed 50 (fifty) years. [Para regarding Age Relaxation in General Conditions are not applicable for this Selection]; pay_scale: ₹ 20,000-45,800/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-55-26-corrected.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-07-01T12:13:00.249591,kpsc_notifications,Mortuary Technician Grade-II (SR for ST only) - Medical Education (Cat.No.59/2026),http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-59-26-corrected.pdf,"post_name: Mortuary Technician Grade II; category_number: 059 /2026; department: Medical Education; qualification: a) A pass in PDC in Science of a recognised University/Board or its equivalent qualification. b) A pass in MLT (Medical Lab Technology) conducted in the Medical Colleges in Kerala/ equivalent qualification. EQUIVALENT/HIGHER QUALIFICATIONS Note:- 1) Rule 10 (a) (ii) of Part II of KS & SSR is applicable. 2) In addition to the qualifications prescribed in the notification, the qualifications recognized by Executive Orders or Standing Orders of Government as equivalent to a qualification specified for the post, in the Special Rules or found acceptable by the Commission in cases where acceptance of equivalent qualification is provided for in the rules and such of those qualifications which pre-suppose the acquisition of the lower qualification prescribed for the post, shall also be sufficient for the post. The copy of the Government Orders declaring equivalent / higher qualifications shall be produced as and when required by the Commission.; pay_scale: `31,100 – 66,800/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-59-26-corrected.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-07-01T12:13:07.119926,kpsc_notifications,Clerk-Typist (Special Recruitment for SC/ST) - Various (Cat.No.61/2026),http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-61-26-corrected.pdf,"post_name: Clerk-Typist (Special Recruitment for SC/ST); category_number: 061 /2026; department: Various; qualification: - (1) A pass in SSLC or its equivalent. (2) Lower Grade Certificate in Typewriting Malayalam (KGTE) or its equivalent. (3) Lower Grade Certificate in Typewriting English (KGTE) and Computer Word Processing or its equivalent. EQUIVALENT/HIGHER QUALIFICATIONS Note : Those who have passed the KGTE Typewriting before January 2002, should possess separate certificate in Computer Word Processing or its equivalent at the time of application. Note: Rule 10(a)(ii) of Part II of KS & SSR is applicable. (a) In addition to the qualifications prescribed in the notification, the qualifications recognized by executive orders or standing orders of Government as equivalent to a qualification specified for the post, in the Special Rules or found acceptable by the Commission in cases where acceptance of equivalent qualifications is provided for in the rules and such of those qualifications which pre-suppose the acquisition of the lower qualification prescribed for the post, shall also be sufficient for the post. The copy of the Government orders declaring equivalent/higher qualifications shall be produced as and when required by the Commission. (b) Certificates in Computer Word Processing issued by Central, State Government Departments/Agencies/Societies/Universities after successfully completing course of study not less than 3 months duration are considered as equivalent to KGTE Computer Word Processing. The details of the qualification which had already been decided to be accepted as equivalent to Computer Word Processing in accordance with the above conditions have been made available in the official website of Kerala Public Service Commission as well as in the PSC Bulletin. As regards the other qualifications claimed as equivalent to Computer Word Processing, the acceptability will be decided after detailed examination of the same. The candidates who claim such qualifications shall submit sufficient documents to prove that the qualifications agree with the above conditions, at the time of production of other documents proving qualifications. (c) Malayalam Typewriting lower is not compulsory for the Ex-Servicemen who have completed normal tenure of service for applying to the post of Typist in the Government Service. But if they are selected the above qualification should be acquired before completing probation. (d) Service as Clerk/Writer in the defence forces for not less than 15 years will be deemed as sufficient qualification for the post. If selected, they have to pass Malayalam Typewriting (Lower) qualification before completing probation. (e) Ex-servicemen with service as Clerk (General duties), Clerk (Staff duties), Clerk (A.O.C) and Personal Assistants in the Army, Writers in the Navy and Clerks (General duties) in the Air Force, who were under the Category “Class I” or those who possess 15 years service in the Clerical cadre in the Defence Forces will be treated as eligible to apply for this post. (G.O(P) 143/77/GAD dated 18.05.1977, G.O(P) No. 35/79/GAD dated 06.01.1979, G.O. (P) No.143/86/GAD dated 30/04/1986). If selected, they have to pass Malayalam Typewriting (Lower) qualification before completing probation. The service period of 15 years which makes one qualified for the post, will not be considered for the award of weightage marks. (f) Subject to the conditions laid down in GO(P) No.139/77/GAD dated 11/05/1977, linguistic minority candidates whose first language for SSLC Examination is a language other than Malayalam, may apply to this post even if they do not possess Malayalam Typewriting (Lower) qualification. If selected, they have to acquire Malayalam Typewriting (Lower) qualification before completing probation. (g) Certificates obtained from Government alone will be accepted as proof of Typewriting qualification. Certificates obtained from the Typewriting Institutes will not be accepted.; age_limit: 18-45. Only Candidates born between 02.01.1981 and 01.01.2008 (both dates included) are eligible to apply for this post. Note :- In the absence of qualified candidates within the age limit the upper age limit shall be relaxed upto 50 years. But in no case the maximum age limit shall exceed 50 (fifty) years.; pay_scale: ₹ 26,500-60,700/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-61-26-corrected.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-07-01T12:13:15.161365,kpsc_notifications,Electrician (III NCA-SC) - Kerala State Film Development Corporation Ltd. (Cat.No.66/2026),http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-66-26-corrected.pdf,"post_name: Electrician; category_number: 066 /2026; age_limit: 18-45 Only Candidates belonging to Scheduled Caste born between 02.01.1981 and 01.01.2008 (both dates included) are eligible to apply for this post. (including relaxation as per para 2 (i) of the General Conditions). In no case the maximum upper age limit shall exceed 50 (fifty) years.; pay_scale: ₹ 19,000-43,600/-; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-66-26-corrected.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026"
2026-07-02T07:50:54.382166,hse_kerala,HIGHER SECONDARY PLUS ONE PRAVASANOLSAVAM 2026 JULY -6,https://www.hseportal.kerala.gov.in/hse/portal/icp/dow/6a460ea10b314227f601092b,notice_type: Academics; ref_date: 02-07-2026; ref_number: CG&AC-3/13816/2026/HSE
2026-07-02T13:01:31.891437,kpsc_notifications,Assistant Professor in Statistics (VI NCA-SC) - Kerala Collegiate Education (Cat.No.62/2026),http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-62-26.pdf,post_name: Assistant Professor in Statistics; category_number: 062 /2026; department: Kerala Collegiate Education; qualification: 1. Masters Degree in the subject concerned with not less than 50 % marks or its equivalent and good academic record; age_limit: 22- 50. Only candidates born between 02.01.1976 and 01.01.2004 (both dates included) are eligible to apply for this post.; pay_scale: U G C scale; pdf_url: http://www.keralapsc.gov.in/sites/default/files/2026-07/noti-62-26.pdf; notification_url: https://www.keralapsc.gov.in/extra-ordinary-gazette-date-30062026
2026-07-04T11:53:47.635917,hse_kerala,PROBATION - PRINCIPAL - SREEJA SREERAM,https://www.hseportal.kerala.gov.in/hse/portal/icp/dow/6a48f11a15cc9492320f4dec,notice_type: Administration; ref_date: 24-06-2026; ref_number: G.O(Rt)No.4181/2026/GEDN
2026-07-04T11:53:50.576240,hse_kerala,PROBATION - PRINCIPAL - SUNITHA SUSAN THOMAS,https://www.hseportal.kerala.gov.in/hse/portal/icp/dow/6a48f093c9c7c72a350865b4,notice_type: Administration; ref_date: 27-06-2026; ref_number: G.O(Rt)No.4232/2026/GEDN
2026-07-04T11:53:53.232893,hse_kerala,PROBATION - PRINCIPAL - AMBIKA B,https://www.hseportal.kerala.gov.in/hse/portal/icp/dow/6a48efe08598b385a908d5b5,notice_type: Administration; ref_date: 25-06-0006; ref_number: G.O(Rt)No.4231/2026/GEDN
2026-07-04T11:53:56.461575,hse_kerala,PROBATION - PRINCIPAL - ALAN KUMAR A,https://www.hseportal.kerala.gov.in/hse/portal/icp/dow/6a48ee7665202f22f3003525,notice_type: Administration; ref_date: 24-06-2026; ref_number: G.O(Rt)No.4168/2026/GEDN
2026-07-04T11:53:59.666768,hse_kerala,PROBATION - PRINCIPAL - SURESH KRISHNAN K L,https://www.hseportal.kerala.gov.in/hse/portal/icp/dow/6a48ed7bbb86f71fc30cbc58,notice_type: Administration; ref_date: 21-06-2026; ref_number: G.O(Rt)No.4071/2026/GEDN
2026-07-04T11:54:03.141895,hse_kerala,CHARGE ALLOWANCE - SABU OOMMEN,https://www.hseportal.kerala.gov.in/hse/portal/icp/dow/6a48e8a268fc762f0e087b76,notice_type: Administration; ref_date: 20-06-2026; ref_number: G.O(Rt)No.4069/2026/GED
2026-07-05T14:17:46.915356,hse_kerala,HSST PROVISIONAL SENIORITY LIST,https://www.hseportal.kerala.gov.in/hse/portal/icp/dow/6a4a58027525d03bbc05e0f5,notice_type: Administration; ref_date: 03-07-2026; ref_number: HSE/2871/2026-AD D3
2026-07-06T12:29:57.995191,hse_kerala,മലയാളം പാർട്ട് 3-യുടെ സംസ്ഥാനാടിസ്ഥാനത്തിലുള്ള അധ്യാപക പരിശീലനം – അധ്യാപകരുടെ ലിസ്റ്റ് അയക്കുന്നതു സംബന്ധിച്ച്,https://www.hseportal.kerala.gov.in/hse/portal/icp/dow/6a4b76eadf5205254002031a,notice_type: Academics; ref_date: 04-07-2026; ref_number: HSE/11214/2026-Acd Spl2
